zHD,EXP_FAC,MU_SH0ES,MU_SH0ES_ERR_DIAG,D_L,D_L MAX,D_L MIN,SD
0.3602,0.7352,41.1870,0.1912,1727.4282,1886.3931,1581.8591,152.2670
0.3603,0.7351,41.0791,0.2303,1643.6903,1827.5859,1478.2987,174.6436
0.3609,0.7348,41.4328,0.1975,1934.4611,2118.6821,1766.2582,176.2119
0.3615,0.7345,41.1159,0.2880,1671.7834,1908.9054,1464.1164,222.3945
0.3628,0.7338,41.2452,0.2100,1774.3529,1954.5168,1610.7962,171.8603
0.3633,0.7335,41.3640,0.2151,1874.1312,2069.2845,1697.3828,185.9508
0.3650,0.7326,41.4626,0.2916,1961.1915,2243.0203,1714.7736,264.1233
0.3662,0.7319,41.1360,0.2262,1687.3299,1872.5999,1520.3900,176.1050
0.3666,0.7318,41.2327,0.1557,1764.1682,1895.2714,1642.1340,126.5687
0.3671,0.7315,41.2088,0.1519,1744.8576,1871.2948,1626.9635,122.1656
0.3679,0.7310,41.2627,0.1656,1788.7103,1930.4342,1657.3911,136.5215
0.3680,0.7310,41.4699,0.1584,1967.7957,2116.6790,1829.3845,143.6472
0.3684,0.7308,41.5479,0.3364,2039.7644,2381.5823,1747.0060,317.2882
0.3686,0.7307,41.4630,0.3456,1961.5528,2299.9066,1672.9763,313.4651
0.3696,0.7301,41.4498,0.2444,1949.6650,2181.8787,1742.1655,219.8566
0.3699,0.7300,41.2185,0.2550,1752.6694,1971.1016,1558.4433,206.3291
0.3702,0.7298,41.3794,0.1888,1887.4698,2058.9016,1730.3119,164.2949
0.3705,0.7297,41.3759,0.1632,1884.4300,2031.5532,1747.9612,141.7960
0.3705,0.7296,41.3833,0.1600,1890.8627,2035.4714,1756.5277,139.4718
0.3706,0.7296,41.6395,0.2566,2127.6491,2394.5626,1890.4875,252.0376
0.3706,0.7296,41.2730,0.2824,1797.2149,2046.8282,1578.0422,234.3930
0.3706,0.7296,41.0698,0.1359,1636.6658,1742.3315,1537.4082,102.4617
0.3710,0.7294,41.4098,0.3905,1914.0796,2291.2053,1599.0277,346.0888
0.3714,0.7292,41.3340,0.1681,1848.4172,1997.1965,1710.7211,143.2377
0.3715,0.7291,41.3842,0.1166,1891.6466,1996.0334,1792.7189,101.6572
0.3715,0.7291,41.4289,0.1654,1930.9899,2083.8363,1789.3545,147.2409
0.3735,0.7281,41.3114,0.1330,1829.2792,1944.8576,1720.5694,112.1441
0.3744,0.7276,41.4722,0.2348,1969.8810,2194.8114,1768.0022,213.4046
0.3768,0.7263,41.4155,0.1547,1919.1106,2060.8292,1787.1376,136.8458
0.3781,0.7257,41.3598,0.2232,1870.5099,2072.9871,1687.8094,192.5889
0.3785,0.7254,41.4271,0.1824,1929.3899,2098.4576,1773.9436,162.2570
0.3799,0.7247,41.2959,0.2199,1816.2683,2009.8507,1641.3311,184.2598
0.3800,0.7247,41.4154,0.1638,1919.0222,2069.3741,1779.5943,144.8899
0.3806,0.7243,41.4614,0.1880,1960.1080,2137.4147,1797.5095,169.9526
0.3809,0.7242,41.4511,0.2014,1950.8326,2140.4584,1778.0059,181.2263
0.3813,0.7240,41.4549,0.2041,1954.2495,2146.8712,1778.9101,183.9806
0.3815,0.7238,41.6775,0.2190,2165.2099,2394.9508,1957.5073,218.7217
0.3819,0.7237,41.5615,0.1989,2052.5796,2249.4669,1872.9251,188.2709
0.3825,0.7233,41.3726,0.2652,1881.5684,2125.9586,1665.2721,230.3433
0.3829,0.7231,41.3678,0.2066,1877.4138,2064.7953,1707.0373,178.8790
0.3840,0.7225,41.5182,0.2018,2012.0557,2208.0454,1833.4624,187.2915
0.3860,0.7215,41.5217,0.1521,2015.3014,2161.5376,1878.9586,141.2895
0.3867,0.7211,41.3791,0.2708,1887.2090,2137.8705,1665.9371,235.9667
0.3874,0.7208,41.5567,0.2735,2048.0474,2322.9229,1805.6983,258.6123
0.3878,0.7206,41.6302,0.2839,2118.5563,2414.4510,1858.9239,277.7636
0.3890,0.7200,41.3830,0.1996,1890.6015,2072.6005,1724.5842,174.0082
0.3895,0.7197,41.5440,0.1922,2036.1042,2224.5143,1863.6519,180.4312
0.3926,0.7181,41.4742,0.2373,1971.6962,2199.3665,1767.5935,215.8865
0.3951,0.7168,41.4677,0.2036,1965.8030,2159.0843,1789.8243,184.6300
0.3971,0.7158,41.2590,0.1685,1785.6651,1929.7764,1652.3156,138.7304
0.3994,0.7146,41.7119,0.2878,2199.7838,2511.5626,1926.7084,292.4271
0.4005,0.7140,41.4918,0.1583,1987.7419,2138.0989,1847.9584,145.0703
0.4022,0.7132,41.4795,0.1995,1976.5145,2166.7300,1802.9978,181.8661
0.4029,0.7128,41.5478,0.2904,2039.6704,2331.5267,1784.3482,273.5893
0.4037,0.7124,41.6160,0.2138,2104.7475,2322.5528,1907.3676,207.5926
0.4046,0.7119,41.6747,0.1660,2162.4198,2334.2609,2003.2290,165.5160
0.4048,0.7118,41.3373,0.2020,1851.2284,2031.7328,1686.7604,172.4862
0.4055,0.7115,41.7807,0.1355,2270.5967,2416.8161,2133.2237,141.7962
0.4065,0.7110,41.6914,0.1688,2179.1142,2355.2825,2016.1229,169.5798
0.4090,0.7097,41.7002,0.2400,2187.9631,2443.6826,1959.0034,242.3396
0.4092,0.7096,41.7405,0.3637,2228.9483,2635.3045,1885.2511,375.0267
0.4094,0.7095,41.7061,0.2750,2193.9160,2490.0691,1932.9855,278.5418
0.4095,0.7095,41.6784,0.1722,2166.1075,2344.8691,2000.9738,171.9476
0.4100,0.7092,41.6836,0.2800,2171.3008,2470.0947,1908.6505,280.7221
0.4112,0.7086,41.6620,0.3181,2149.8096,2488.9593,1856.8730,316.0432
0.4114,0.7085,41.8335,0.2427,2326.4836,2601.5693,2080.4851,260.5421
0.4116,0.7084,41.8131,0.1491,2304.7297,2468.5459,2151.7846,158.3806
0.4127,0.7079,41.7893,0.3301,2279.6071,2653.9064,1958.0979,347.9042
0.4166,0.7059,41.7295,0.1492,2217.6857,2375.4265,2070.4197,152.5034
0.4186,0.7049,41.6174,0.2021,2106.1049,2311.5314,1918.9347,196.2983
0.4194,0.7045,41.6863,0.1926,2174.0023,2375.6355,1989.4829,193.0763
0.4194,0.7045,41.4604,0.2226,1959.2055,2170.7410,1768.2839,201.2285
0.4196,0.7044,41.8662,0.2246,2361.7830,2619.1731,2129.6871,244.7430
0.4197,0.7044,41.7981,0.2358,2288.8641,2551.3580,2053.3766,248.9907
0.4200,0.7043,41.4394,0.2944,1940.3497,2222.0969,1694.3261,263.8854
0.4204,0.7040,41.8343,0.3442,2327.3409,2727.0783,1986.1974,370.4404
0.4209,0.7038,41.6178,0.1764,2106.4929,2284.7885,1942.1108,171.3388
0.4209,0.7038,41.7280,0.2501,2216.1543,2486.7000,1975.0432,255.8284
0.4220,0.7033,41.5336,0.2708,2026.3758,2295.5365,1788.7753,253.3806
0.4225,0.7030,41.6483,0.2317,2136.2890,2376.8479,1920.0768,228.3856
0.4225,0.7030,41.6796,0.2754,2167.3048,2460.4231,1909.1067,275.6582
0.4235,0.7025,41.5955,0.1865,2084.9709,2271.9198,1913.4054,179.2572
0.4236,0.7024,41.8403,0.4008,2333.7805,2806.8771,1940.4238,433.2266
0.4240,0.7023,41.7264,0.1342,2214.5220,2355.6676,2081.8335,136.9170
0.4246,0.7020,41.7483,0.1958,2236.9692,2448.0833,2044.0608,202.0113
0.4257,0.7014,41.7039,0.1955,2191.6944,2398.1348,2003.0251,197.5549
0.4260,0.7013,41.7517,0.1754,2240.4745,2429.0128,2066.5704,181.2212
0.4270,0.7008,41.8130,0.2295,2304.6236,2561.5793,2073.4435,244.0679
0.4270,0.7008,41.8348,0.1983,2327.8768,2550.4969,2124.6882,212.9044
0.4279,0.7003,42.2757,0.2386,2851.9375,3183.1859,2555.1594,314.0132
0.4286,0.7000,41.8825,0.4035,2379.5783,2865.5540,1976.0203,444.7669
0.4290,0.6998,41.6443,0.1934,2132.3574,2330.9857,1950.6547,190.1655
0.4290,0.6998,41.8266,0.2508,2319.1028,2602.9834,2066.1821,268.4006
0.4298,0.6994,41.9219,0.1981,2423.1483,2654.5689,2211.9026,221.3331
0.4302,0.6992,41.8354,0.1658,2328.5201,2513.2553,2157.3639,177.9457
0.4349,0.6969,41.7828,0.1837,2272.7936,2473.4025,2088.4554,192.4736
0.4355,0.6966,41.5839,0.1337,2073.8627,2205.5149,1950.0691,127.7229
0.4368,0.6960,42.0051,0.1818,2517.7929,2737.6631,2315.5811,211.0410
0.4376,0.6956,41.6253,0.1661,2113.7810,2281.8548,1958.0871,161.8838
0.4378,0.6955,41.8820,0.3569,2379.0304,2803.9832,2018.4807,392.7512
0.4389,0.6950,41.4679,0.2112,1965.9841,2166.7999,1783.7796,191.5101
0.4389,0.6950,41.6682,0.2800,2155.9565,2452.6309,1895.1684,278.7313
0.4394,0.6948,41.8262,0.2028,2318.6756,2545.6389,2111.9479,216.8455
0.4401,0.6944,42.1401,0.4419,2679.2917,3283.9989,2185.9338,549.0326
0.4407,0.6941,41.6364,0.1602,2124.6138,2287.2593,1973.5339,156.8627
0.4415,0.6937,41.6823,0.1836,2170.0013,2361.4263,1994.0939,183.6662
0.4425,0.6933,41.8523,0.1729,2346.7131,2541.1962,2167.1142,187.0410
0.4426,0.6932,41.9039,0.1397,2403.1451,2562.8300,2253.4099,154.7100
0.4436,0.6927,41.7930,0.1822,2283.4947,2483.3836,2099.6949,191.8443
0.4439,0.6926,41.8069,0.2903,2298.1586,2626.9354,2010.5302,308.2026
0.4476,0.6908,41.8552,0.2240,2349.8492,2605.1384,2119.5770,242.7807
0.4489,0.6902,41.8853,0.2218,2382.6486,2638.8992,2151.2813,243.8090
0.4489,0.6902,41.9875,0.2156,2497.4684,2758.2244,2261.3636,248.4304
0.4507,0.6893,41.6446,0.1577,2132.6520,2293.2806,1983.2744,155.0031
0.4511,0.6892,41.9281,0.2134,2430.0768,2681.0579,2202.5907,239.2336
0.4516,0.6889,41.5892,0.2253,2078.9306,2306.2650,1874.0052,216.1299
0.4516,0.6889,41.9923,0.1547,2502.9951,2687.8374,2330.8644,178.4865
0.4516,0.6889,41.7162,0.3054,2204.1442,2536.9797,1914.9745,311.0026
0.4522,0.6886,41.9959,0.3201,2507.1482,2905.3282,2163.5394,370.8944
0.4533,0.6881,41.7953,0.2078,2285.9146,2515.4588,2077.3171,219.0708
0.4535,0.6880,41.8863,0.1441,2383.7461,2547.3112,2230.6837,158.3137
0.4546,0.6875,41.7873,0.2092,2277.5085,2507.8826,2068.2965,219.7930
0.4548,0.6874,41.8839,0.2841,2381.1130,2713.9997,2089.0566,312.4716
0.4589,0.6855,41.9679,0.2522,2475.0273,2779.8221,2203.6519,288.0851
0.4606,0.6846,42.0021,0.1909,2514.3168,2745.4188,2302.6684,221.3752
0.4610,0.6844,42.0162,0.2303,2530.6961,2813.7804,2276.0919,268.8442
0.4616,0.6842,41.9839,0.1384,2493.3314,2657.4690,2339.3317,159.0686
0.4664,0.6819,42.3424,0.3965,2940.8983,3530.0300,2450.0875,539.9713
0.4665,0.6819,42.0480,0.1359,2568.0295,2733.9112,2412.2127,160.8492
0.4684,0.6810,41.9733,0.2061,2481.1899,2728.2816,2256.4764,235.9026
0.4689,0.6808,41.7631,0.2340,2252.2677,2508.5745,2022.1483,243.2131
0.4704,0.6801,42.2151,0.4045,2773.4478,3341.3595,2302.0609,519.6493
0.4707,0.6800,42.0135,0.1806,2527.5514,2746.8023,2325.8013,210.5005
0.4716,0.6795,41.9798,0.2109,2488.6281,2742.4745,2258.2780,242.0983
0.4720,0.6793,42.0374,0.2569,2555.5242,2876.4842,2270.3771,303.0536
0.4757,0.6777,41.9380,0.1771,2441.1811,2648.6367,2249.9745,199.3311
0.4779,0.6767,42.2269,0.2283,2788.5600,3097.6732,2510.2929,293.6901
0.4794,0.6759,41.8695,0.2039,2365.3750,2598.2241,2153.3935,222.4153
0.4795,0.6759,42.0107,0.1990,2524.2944,2766.5428,2303.2581,231.6424
0.4799,0.6757,41.8956,0.2378,2393.9771,2671.0327,2145.6595,262.6866
0.4806,0.6754,42.0041,0.1604,2516.6337,2709.5202,2337.4784,186.0209
0.4807,0.6754,41.9748,0.1392,2482.9044,2647.3063,2328.7121,159.2971
0.4816,0.6749,42.3055,0.2109,2891.3456,3186.2320,2623.7509,281.2406
0.4889,0.6716,42.0842,0.1997,2611.1992,2862.7696,2381.7359,240.5169
0.4924,0.6700,42.2783,0.3354,2855.3543,3332.2732,2446.6926,442.7903
0.4950,0.6689,42.0821,0.1650,2608.6751,2814.6358,2417.7857,198.4250
0.4957,0.6686,42.1453,0.1209,2685.7155,2839.5126,2540.2485,149.6321
0.4958,0.6685,42.0817,0.1539,2608.1947,2799.8128,2429.6907,185.0610
0.4974,0.6678,42.1268,0.2259,2662.9315,2954.8212,2399.8760,277.4726
0.5007,0.6664,42.2570,0.2538,2827.4830,3178.0681,2515.5723,331.2479
0.5010,0.6662,42.1165,0.2831,2650.3303,3019.4414,2326.3411,346.5501
0.5028,0.6654,42.1610,0.2185,2705.2039,2991.6432,2446.1901,272.7266
0.5029,0.6654,42.0703,0.3129,2594.5378,2996.6416,2246.3902,375.1257
0.5031,0.6653,42.1484,0.3113,2689.5523,3104.1050,2330.3631,386.8709
0.5032,0.6653,42.1444,0.2287,2684.6026,2982.7537,2416.2541,283.2498
0.5059,0.6640,42.0790,0.1667,2604.9536,2812.8113,2412.4560,200.1777
0.5062,0.6639,42.1043,0.1517,2635.4817,2826.1929,2457.6396,184.2766
0.5073,0.6635,42.2358,0.1810,2800.0127,3043.3703,2576.1147,233.6278
0.5074,0.6634,42.2419,0.2888,2807.8894,3207.3356,2458.1909,374.5724
0.5083,0.6630,42.0193,0.1843,2534.3115,2758.8139,2328.0784,215.3677
0.5102,0.6622,42.0945,0.1444,2623.6144,2804.0193,2454.8163,174.6015
0.5110,0.6618,42.0583,0.2391,2580.2394,2880.5605,2311.2291,284.6657
0.5117,0.6615,42.3885,0.2273,3004.0005,3335.4636,2705.4767,314.9934
0.5139,0.6606,42.2567,0.3597,2827.0924,3336.3530,2395.5652,470.3939
0.5144,0.6603,42.2259,0.1962,2787.2762,3050.7906,2546.5230,252.1338
0.5147,0.6602,42.3259,0.4029,2918.6364,3513.7010,2424.3493,544.6758
0.5173,0.6591,42.0932,0.1904,2622.0442,2862.3860,2401.8827,230.2516
0.5188,0.6584,42.1949,0.2504,2747.7676,3083.6438,2448.4757,317.5840
0.5189,0.6584,42.1824,0.2096,2731.9956,3008.7881,2480.6666,264.0607
0.5194,0.6582,42.2438,0.3151,2810.3473,3249.2431,2430.7360,409.2535
0.5197,0.6580,42.2905,0.1965,2871.4417,3143.3374,2623.0647,260.1364
0.5227,0.6567,42.3496,0.2739,2950.6656,3347.3830,2600.9656,373.2087
0.5240,0.6562,42.1774,0.3692,2725.7122,3230.9274,2299.4967,465.7153
0.5262,0.6552,42.1702,0.2233,2716.6895,3010.8852,2451.2398,279.8227
0.5286,0.6542,42.0855,0.1888,2612.7629,2850.1374,2395.1582,227.4896
0.5294,0.6539,42.2913,0.1410,2872.4998,3065.2408,2691.8782,186.6813
0.5310,0.6532,41.8802,0.2343,2377.0592,2647.9026,2133.9193,256.9916
0.5311,0.6531,42.5109,0.2893,3178.1910,3631.0615,2781.8032,424.6291
0.5312,0.6531,42.5253,0.3809,3199.3371,3812.8173,2684.5655,564.1259
0.5323,0.6526,41.9821,0.2220,2491.2654,2759.4072,2249.1799,255.1137
0.5327,0.6524,42.2472,0.2944,2814.7511,3223.3748,2457.9282,382.7233
0.5337,0.6520,42.1649,0.2738,2710.0668,3074.2827,2389.0003,342.6412
0.5344,0.6517,42.1433,0.2253,2683.2430,2976.5899,2418.8058,278.8920
0.5353,0.6513,42.3205,0.2047,2911.3874,3199.1942,2649.4724,274.8609
0.5357,0.6512,42.2134,0.2095,2771.2774,3051.9780,2516.3938,267.7921
0.5394,0.6496,42.3338,0.2445,2929.2740,3278.3491,2617.3681,330.4905
0.5410,0.6489,42.2791,0.2334,2856.4064,3180.6025,2565.2553,307.6736
0.5415,0.6487,42.5300,0.2425,3206.2693,3585.0400,2867.5170,358.7615
0.5455,0.6471,42.5633,0.1914,3255.8171,3555.8284,2981.1182,287.3551
0.5483,0.6459,42.0235,0.3632,2539.2181,3001.5418,2148.1055,426.7182
0.5488,0.6457,42.1695,0.3786,2715.8139,3233.0394,2281.3347,475.8524
0.5502,0.6451,42.3253,0.1959,2917.8301,3193.2726,2666.1464,263.5631
0.5503,0.6450,42.3728,0.2085,2982.3595,3282.8512,2709.3730,286.7391
0.5505,0.6450,42.4104,0.3763,3034.4501,3608.5456,2551.6893,528.4281
0.5527,0.6441,42.1938,0.2442,2746.3760,3073.1956,2454.3122,309.4417
0.5538,0.6436,42.4900,0.2071,3147.7483,3462.7936,2861.3659,300.7138
0.5538,0.6436,42.0827,0.1774,2609.3960,2831.5341,2404.6850,213.4245
0.5578,0.6419,42.4389,0.1952,3074.5390,3363.7042,2810.2322,276.7360
0.5588,0.6415,42.7331,0.3833,3520.6269,4200.2970,2950.9374,624.6798
0.5588,0.6415,42.2975,0.3562,2880.7131,3394.2435,2444.8769,474.6833
0.5618,0.6403,42.2937,0.2278,2875.6763,3193.7859,2589.2513,302.2673
0.5627,0.6399,42.6016,0.2652,3313.7520,3744.2807,2932.7267,405.7770
0.5628,0.6399,42.4296,0.2347,3061.3995,3410.8483,2747.7524,331.5479
0.5644,0.6392,42.3928,0.2211,3009.9550,3332.5924,2718.5530,307.0197
0.5644,0.6392,42.4881,0.2076,3144.9953,3460.4884,2858.2657,301.1114
0.5644,0.6392,42.3969,0.2965,3015.6435,3456.8696,2630.7344,413.0676
0.5648,0.6391,42.4873,0.1928,3143.8368,3435.6586,2876.8022,279.4282
0.5688,0.6374,42.2407,0.2623,2806.3381,3166.7035,2486.9818,339.8609
0.5754,0.6348,42.1912,0.4529,2743.0896,3379.1961,2226.7251,576.2355
0.5758,0.6346,42.5915,0.2132,3298.3748,3638.5773,2989.9808,324.2982
0.5762,0.6344,42.4887,0.2021,3145.8644,3452.7140,2866.2852,293.2144
0.5767,0.6342,42.4263,0.1668,3056.7506,3300.8714,2830.6841,235.0936
0.5774,0.6340,42.6450,0.2909,3380.6484,3865.3587,2956.7200,454.3193
0.5783,0.6336,42.4174,0.2449,3044.2478,3407.6109,2719.6311,343.9899
0.5783,0.6336,42.4512,0.2412,3092.0037,3455.2160,2766.9722,344.1219
0.5788,0.6334,42.4272,0.2144,3058.0177,3375.3452,2770.5233,302.4110
0.5789,0.6333,42.5317,0.2317,3208.7804,3570.0739,2884.0501,343.0119
0.5797,0.6330,42.3923,0.2312,3009.2620,3347.2797,2705.3783,320.9507
0.5807,0.6326,42.5730,0.2625,3270.3934,3690.6189,2898.0161,396.3014
0.5808,0.6326,42.7061,0.2398,3477.1226,3883.1503,3113.5497,384.8003
0.5830,0.6317,42.5408,0.1680,3222.2557,3481.4952,2982.3197,249.5877
0.5833,0.6316,42.7974,0.1862,3626.4359,3951.1198,3328.4329,311.3435
0.5838,0.6314,42.4765,0.1985,3128.2395,3427.6558,2854.9782,286.3388
0.5838,0.6314,42.6489,0.1848,3386.7255,3687.4862,3110.4957,288.4953
0.5839,0.6314,42.4199,0.1994,3047.7546,3340.8256,2780.3931,280.2162
0.5858,0.6306,42.7070,0.3730,3478.5640,4130.4180,2929.5843,600.4168
0.5873,0.6300,42.6241,0.2030,3348.2664,3676.4410,3049.3860,313.5275
0.5888,0.6294,42.5021,0.2200,3165.3373,3502.8892,2860.3133,321.2880
0.5903,0.6288,42.5156,0.2483,3185.0775,3570.8417,2840.9880,364.9269
0.5918,0.6282,42.4508,0.2558,3091.4341,3477.9681,2747.8587,365.0547
0.6007,0.6247,42.6116,0.2788,3329.0476,3785.1893,2927.8741,428.6576
0.6016,0.6244,42.7562,0.3948,3558.2790,4267.7188,2966.7722,650.4733
0.6033,0.6237,42.7503,0.2001,3548.6241,3891.1682,3236.2346,327.4668
0.6063,0.6226,42.6158,0.2751,3335.4927,3785.9528,2938.6293,423.6618
0.6083,0.6218,42.5904,0.2284,3296.7043,3662.3311,2967.5798,347.3757
0.6088,0.6216,42.4282,0.3503,3059.4263,3595.0539,2603.6020,495.7259
0.6088,0.6216,42.6179,0.2308,3338.7200,3713.0449,3002.1321,355.4564
0.6098,0.6212,42.6876,0.3215,3447.6248,3997.7589,2973.1950,512.2819
0.6107,0.6208,42.6686,0.1842,3417.5903,3720.2112,3139.5861,290.3126
0.6113,0.6206,42.9049,0.2477,3810.4828,4270.8783,3399.7173,435.5805
0.6118,0.6204,42.7010,0.1644,3468.9657,3741.8640,3215.9701,262.9470
0.6158,0.6189,42.7085,0.3473,3480.9678,4084.6458,2966.5085,559.0686
0.6188,0.6178,42.7164,0.3888,3493.6549,4178.6038,2920.9815,628.8112
0.6194,0.6175,42.6948,0.2753,3459.0752,3926.6302,3047.1933,439.7185
0.6198,0.6173,42.7557,0.1549,3557.4598,3820.4313,3312.5893,253.9210
0.6207,0.6170,42.6988,0.2681,3465.4529,3920.9129,3062.8999,429.0065
0.6218,0.6166,42.5894,0.2756,3295.1865,3741.1455,2902.3875,419.3790
0.6253,0.6153,42.6577,0.2151,3400.4782,3754.6512,3079.7141,337.4686
0.6273,0.6145,42.5850,0.2440,3288.5163,3679.6643,2938.9473,370.3585
0.6308,0.6132,42.6632,0.2029,3409.1020,3742.9256,3105.0514,318.9371
0.6318,0.6128,42.3111,0.3270,2898.8117,3369.8456,2493.6184,438.1136
0.6323,0.6127,42.8493,0.3237,3714.1548,4311.1427,3199.8351,555.6538
0.6340,0.6120,42.5972,0.1476,3307.0442,3539.6621,3089.7134,224.9743
0.6378,0.6106,42.5298,0.4429,3205.9740,3931.2965,2614.4732,658.4116
0.6379,0.6105,42.8637,0.3108,3738.8669,4314.2370,3240.2312,537.0029
0.6382,0.6104,42.6594,0.3675,3403.1414,4030.7253,2873.2724,578.7264
0.6387,0.6102,42.7804,0.2616,3598.1561,4058.9079,3189.7071,434.6004
0.6393,0.6100,42.7900,0.1718,3614.0986,3911.7294,3339.1136,286.3079
0.6419,0.6091,42.8476,0.2569,3711.2482,4177.4206,3297.0976,440.1615
0.6431,0.6086,42.3609,0.4078,2966.0605,3578.8904,2458.1682,560.3611
0.6437,0.6084,42.7992,0.3098,3629.4432,4186.0865,3146.8193,519.6336
0.6437,0.6084,42.8034,0.3165,3636.4699,4207.1268,3143.2173,531.9548
0.6477,0.6069,42.8190,0.2884,3662.6886,4182.9917,3207.1037,487.9440
0.6485,0.6066,43.0397,0.2724,4054.5252,4596.3575,3576.5656,509.8959
0.6487,0.6065,42.7335,0.3107,3521.2755,4062.8950,3051.8585,505.5182
0.6496,0.6062,42.7805,0.1496,3598.3218,3854.9096,3358.8128,248.0484
0.6621,0.6016,42.9793,0.2798,3943.3016,4485.5366,3466.6149,509.4608
0.6647,0.6007,42.8698,0.2340,3749.3847,4175.9741,3366.3727,404.8007
0.6707,0.5985,43.0677,0.2748,4107.1447,4661.2135,3618.9368,521.1384
0.6777,0.5960,43.2251,0.3118,4415.9078,5097.7602,3825.2568,636.2517
0.6819,0.5946,42.8376,0.2394,3694.1966,4124.7098,3308.6178,408.0460
0.6837,0.5939,43.1716,0.4077,4308.4395,5198.3654,3570.8631,813.7511
0.6852,0.5934,43.0166,0.3662,4011.6220,4748.4799,3389.1079,679.6860
0.6887,0.5922,42.8137,0.2265,3653.7599,4055.4738,3291.8376,381.8181
0.6894,0.5919,42.8535,0.1568,3721.3456,3999.9448,3462.1510,268.8969
0.6894,0.5919,43.0444,0.2720,4063.3104,4605.5150,3584.9392,510.2879
0.6907,0.5915,42.9143,0.4259,3827.0136,4656.1976,3145.4921,755.3527
0.6932,0.5906,42.9162,0.3180,3830.3636,4434.5014,3308.5309,562.9853
0.6972,0.5892,42.9692,0.2127,3925.0031,4329.0001,3558.7084,385.1459
0.6982,0.5889,42.9671,0.3428,3921.2091,4591.7835,3348.5640,621.6097
0.6992,0.5885,42.9402,0.3385,3872.9331,4526.1860,3313.9626,606.1117
0.6992,0.5885,43.0691,0.2153,4109.7935,4538.2561,3721.7826,408.2368
0.6993,0.5885,43.1107,0.1559,4189.2859,4501.1097,3899.0643,301.0227
0.6999,0.5883,43.1147,0.2954,4197.0100,4808.5706,3663.2284,572.6711
0.7007,0.5880,42.9170,0.2232,3831.7750,4246.5750,3457.4921,394.5414
0.7012,0.5878,43.0968,0.2616,4162.5551,4695.4411,3690.1464,502.6474
0.7019,0.5876,42.8962,0.4627,3795.2466,4696.5895,3066.8844,814.8526
0.7019,0.5876,43.0433,0.2528,4061.2526,4562.5811,3615.0091,473.7860
0.7157,0.5828,42.9944,0.2459,3970.8182,4446.9925,3545.6315,450.6805
0.7187,0.5818,42.8739,0.1884,3756.4707,4097.0003,3444.2447,326.3778
0.7197,0.5815,43.1638,0.2045,4292.9912,4717.0426,3907.0611,404.9908
0.7197,0.5815,42.9700,0.3422,3926.4494,4596.6898,3353.9362,621.3768
0.7202,0.5813,43.1612,0.2432,4287.8541,4795.9252,3833.6071,481.1590
0.7207,0.5811,43.0459,0.3052,4066.1182,4679.6654,3533.0127,573.3263
0.7267,0.5791,43.0811,0.2484,4132.5679,4633.3232,3685.9327,473.6953
0.7277,0.5788,43.0080,0.2571,3995.7656,4497.9870,3549.6195,474.1838
0.7287,0.5785,43.0050,0.2835,3990.2490,4546.7346,3501.8731,522.4307
0.7301,0.5780,42.9186,0.3220,3834.5994,4447.4615,3306.1899,570.6358
0.7316,0.5775,43.1799,0.1964,4324.9391,4734.3984,3950.8924,391.7530
0.7337,0.5768,42.9845,0.1959,3952.7559,4325.9391,3611.7660,357.0866
0.7340,0.5767,43.2200,0.3883,4405.5486,5268.1460,3684.1915,791.9772
0.7350,0.5764,43.2537,0.2246,4474.4535,4962.0713,4034.7534,463.6589
0.7357,0.5761,43.1807,0.2571,4326.5328,4870.3705,3843.4214,513.4746
0.7360,0.5761,43.1675,0.4256,4300.3123,5231.5189,3534.8599,848.3295
0.7368,0.5758,42.9920,0.2149,3966.4319,4379.0308,3592.7087,393.1611
0.7420,0.5741,43.4813,0.3251,4968.8971,5771.4907,4277.9135,746.7886
0.7428,0.5738,43.0825,0.3272,4135.2331,4807.6827,3556.8389,625.4219
0.7457,0.5728,43.1675,0.1952,4300.3123,4704.7419,3930.6484,387.0467
0.7461,0.5727,42.9817,0.2547,3947.6624,4439.0292,3510.6861,464.1715
0.7491,0.5717,42.9396,0.2625,3871.8632,4369.3577,3431.0133,469.1722
0.7493,0.5717,43.1772,0.1632,4319.5649,4656.7723,4006.7754,324.9984
0.7507,0.5712,42.9012,0.3187,3803.9955,4405.3782,3284.7082,560.3350
0.7590,0.5685,43.2469,0.2332,4460.4636,4966.0444,4006.3547,479.8448
0.7608,0.5679,43.0667,0.2012,4105.2537,4503.7285,3742.0346,380.8469
0.7611,0.5678,43.1767,0.2366,4318.5704,4815.7685,3872.7049,471.5318
0.7617,0.5676,43.1310,0.2399,4228.6331,4722.5265,3786.3922,468.0671
0.7657,0.5664,43.2369,0.2254,4439.9696,4925.6869,4002.1485,461.7692
0.7667,0.5660,43.4224,0.2502,4835.9299,5426.4074,4309.7056,558.3509
0.7667,0.5660,43.3623,0.2703,4703.9208,5327.3349,4153.4597,586.9376
0.7671,0.5659,43.5587,0.2572,5149.2028,5796.5555,4574.1458,611.2049
0.7687,0.5654,43.2929,0.3117,4555.9610,5259.1432,3946.7989,656.1722
0.7693,0.5652,43.2168,0.1627,4399.0612,4741.4175,4081.4248,329.9964
0.7731,0.5640,43.3568,0.2951,4692.0216,5374.9719,4095.8477,639.5621
0.7793,0.5620,43.0395,0.3111,4054.1517,4678.6268,3513.0279,582.7994
